Province/State;Country/Region;Lat;Long;Date;Confirmed;Deaths;Recovered
Northern Territory;Australia;-12.4634;130.8456;30/01/2020;0;0;0
;;;;;;;
;Poland;51.9194;19.1451;30/01/2020;0;0;0
;Tunisia;34;9;30/01/2020;0;0;0
;Bosnia and Herzegovina;43.9159;17.6791;30/01/2020;0;0;0
;Slovenia;46.1512;14.9955;30/01/2020;0;0;0
;South Africa;-30.5595;22.9375;30/01/2020;0;0;0
;Bhutan;27.5142;90.4336;30/01/2020;0;0;0
;Cameroon;3.848;11.5021;30/01/2020;0;0;0
;Colombia;4.5709;-74.2973;30/01/2020;0;0;0
;Costa Rica;9.7489;-83.7534;30/01/2020;0;0;0
;Peru;-9.19;-75.0152;30/01/2020;0;0;0
;Serbia;44.0165;21.0059;30/01/2020;0;0;0
;Slovakia;48.669;19.699;30/01/2020;0;0;0
;Togo;8.6195;0.8248;30/01/2020;0;0;0
;Malta;35.9375;14.3754;30/01/2020;0;0;0
;Martinique;14.6415;-61.0242;30/01/2020;0;0;0
;Bulgaria;42.7339;25.4858;30/01/2020;0;0;0
;Maldives;3.2028;73.2207;30/01/2020;0;0;0
;Bangladesh;23.685;90.3563;30/01/2020;0;0;0
;Paraguay;-23.4425;-58.4438;30/01/2020;0;0;0
Ontario;Canada;51.2538;-85.3232;30/01/2020;1;0;0
Alberta;Canada;53.9333;-116.5765;30/01/2020;0;0;0
Quebec;Canada;52.9399;-73.5491;30/01/2020;0;0;0
;Albania;41.1533;20.1683;30/01/2020;0;0;0
;Cyprus;35.1264;33.4299;30/01/2020;0;0;0
;Brunei;4.5353;114.7277;30/01/2020;0;0;0
Washington;US;47.4009;-121.4905;30/01/2020;0;0;0
New York;US;42.1657;-74.9481;30/01/2020;0;0;0
California;US;36.1162;-119.6816;30/01/2020;0;0;0
Massachusetts;US;42.2302;-71.5301;30/01/2020;0;0;0
Diamond Princess;US;35.4437;139.638;30/01/2020;0;0;0
Grand Princess;US;37.6489;-122.6655;30/01/2020;0;0;0
Georgia;US;33.0406;-83.6431;30/01/2020;0;0;0
Colorado;US;39.0598;-105.3111;30/01/2020;0;0;0
Florida;US;27.7663;-81.6868;30/01/2020;0;0;0
New Jersey;US;40.2989;-74.521;30/01/2020;0;0;0
Oregon;US;44.572;-122.0709;30/01/2020;0;0;0
Texas;US;31.0545;-97.5635;30/01/2020;0;0;0
Illinois;US;40.3495;-88.9861;30/01/2020;0;0;0
Pennsylvania;US;40.5908;-77.2098;30/01/2020;0;0;0
Iowa;US;42.0115;-93.2105;30/01/2020;0;0;0
Maryland;US;39.0639;-76.8021;30/01/2020;0;0;0
North Carolina;US;35.6301;-79.8064;30/01/2020;0;0;0
South Carolina;US;33.8569;-80.945;30/01/2020;0;0;0
Tennessee;US;35.7478;-86.6923;30/01/2020;0;0;0
Virginia;US;37.7693;-78.17;30/01/2020;0;0;0
Arizona;US;33.7298;-111.4312;30/01/2020;0;0;0
Indiana;US;39.8494;-86.2583;30/01/2020;0;0;0
Kentucky;US;37.6681;-84.6701;30/01/2020;0;0;0
District of Columbia;US;38.8974;-77.0268;30/01/2020;0;0;0
Nevada;US;38.3135;-117.0554;30/01/2020;0;0;0
New Hampshire;US;43.4525;-71.5639;30/01/2020;0;0;0
Minnesota;US;45.6945;-93.9002;30/01/2020;0;0;0
Nebraska;US;41.1254;-98.2681;30/01/2020;0;0;0
Ohio;US;40.3888;-82.7649;30/01/2020;0;0;0
Rhode Island;US;41.6809;-71.5118;30/01/2020;0;0;0
Wisconsin;US;44.2685;-89.6165;30/01/2020;0;0;0
Connecticut;US;41.5978;-72.7554;30/01/2020;0;0;0
Hawaii;US;21.0943;-157.4983;30/01/2020;0;0;0
Oklahoma;US;35.5653;-96.9289;30/01/2020;0;0;0
Utah;US;40.15;-111.8624;30/01/2020;0;0;0
;Burkina Faso;12.2383;-1.5616;30/01/2020;0;0;0
;;;;;;;
;Mongolia;46.8625;103.8467;30/01/2020;0;0;0
;Panama;8.538;-80.7821;30/01/2020;0;0;0
Kansas;US;38.5266;-96.7265;30/01/2020;0;0;0
Louisiana;US;31.1695;-91.8678;30/01/2020;0;0;0
Missouri;US;38.4561;-92.2884;30/01/2020;0;0;0
Vermont;US;44.0459;-72.7107;30/01/2020;0;0;0
Alaska;US;61.3707;-152.4044;30/01/2020;0;0;0
Arkansas;US;34.9697;-92.3731;30/01/2020;0;0;0
Delaware;US;39.3185;-75.5071;30/01/2020;0;0;0
Idaho;US;44.2405;-114.4788;30/01/2020;0;0;0
Maine;US;44.6939;-69.3819;30/01/2020;0;0;0
Michigan;US;43.3266;-84.5361;30/01/2020;0;0;0
Mississippi;US;32.7416;-89.6787;30/01/2020;0;0;0
Montana;US;46.9219;-110.4544;30/01/2020;0;0;0
New Mexico;US;34.8405;-106.2485;30/01/2020;0;0;0
North Dakota;US;47.5289;-99.784;30/01/2020;0;0;0
South Dakota;US;44.2998;-99.4388;30/01/2020;0;0;0
West Virginia;US;38.4912;-80.9545;30/01/2020;0;0;0
Wyoming;US;42.756;-107.3025;30/01/2020;0;0;0
Hubei;China;30.9756;112.2707;30/01/2020;4903;162;90
;Iran;32;53;30/01/2020;0;0;0
;;;;;;;
France;France;46.2276;2.2137;30/01/2020;5;0;0
Guangdong;China;23.3417;113.4244;30/01/2020;354;0;10
Henan;China;33.882;113.614;30/01/2020;278;2;2
Zhejiang;China;29.1832;120.0934;30/01/2020;428;0;4
Hunan;China;27.6104;111.7088;30/01/2020;277;0;2
Anhui;China;31.8257;117.2264;30/01/2020;200;0;2
Jiangxi;China;27.614;115.7221;30/01/2020;162;0;5
Shandong;China;36.3427;118.1498;30/01/2020;158;0;1
Diamond Princess;Cruise Ship;35.4437;139.638;30/01/2020;0;0;0
Jiangsu;China;32.9711;119.455;30/01/2020;129;0;1
Chongqing;China;30.0572;107.874;30/01/2020;182;0;1
Sichuan;China;30.6171;102.7103;30/01/2020;142;1;1
Heilongjiang;China;47.862;127.7615;30/01/2020;44;2;0
Denmark;Denmark;56.2639;9.5018;30/01/2020;0;0;0
Beijing;China;40.1824;116.4142;30/01/2020;114;1;4
Shanghai;China;31.202;121.4491;30/01/2020;112;1;5
Hebei;China;39.549;116.1306;30/01/2020;65;1;0
Fujian;China;26.0789;117.9874;30/01/2020;101;0;0
Guangxi;China;23.8298;108.7881;30/01/2020;78;0;2
Shaanxi;China;35.1917;108.8701;30/01/2020;63;0;0
Yunnan;China;24.974;101.487;30/01/2020;70;0;0
Hainan;China;19.1959;109.7453;30/01/2020;46;1;1
Guizhou;China;26.8154;106.8748;30/01/2020;12;0;1
Tianjin;China;39.3054;117.323;30/01/2020;31;0;0
Shanxi;China;37.5777;112.2922;30/01/2020;35;0;1
Gansu;China;37.8099;101.0583;30/01/2020;26;0;0
Hong Kong;China;22.3;114.2;30/01/2020;10;0;0
Liaoning;China;41.2956;122.6085;30/01/2020;41;0;1
Jilin;China;43.6661;126.1923;30/01/2020;14;0;1
;Czechia;49.8175;15.473;30/01/2020;0;0;0
Xinjiang;China;41.1129;85.2401;30/01/2020;14;0;0
Inner Mongolia;China;44.0935;113.9448;30/01/2020;19;0;0
Ningxia;China;37.2692;106.1655;30/01/2020;17;0;0
;Taiwan*;23.7;121;30/01/2020;9;0;0
;Vietnam;16;108;30/01/2020;2;0;0
;Russia;60;90;30/01/2020;0;0;0
Qinghai;China;35.7452;95.9956;30/01/2020;8;0;0
Macau;China;22.1667;113.55;30/01/2020;7;0;0
;Moldova;47.4116;28.3699;30/01/2020;0;0;0
;Bolivia;-16.2902;-63.5887;30/01/2020;0;0;0
Faroe Islands;Denmark;61.8926;-6.9118;30/01/2020;0;0;0
St Martin;France;18.0708;-63.0501;30/01/2020;0;0;0
;;;;;;;
Channel Islands;United Kingdom;49.3723;-2.3644;30/01/2020;0;0;0
New Brunswick;Canada;46.5653;-66.4619;30/01/2020;0;0;0
Tibet;China;31.6927;88.0924;30/01/2020;1;0;0
;Congo (Kinshasa);-4.0383;21.7587;30/01/2020;0;0;0
;Cote d'Ivoire;7.54;-5.5471;30/01/2020;0;0;0
Saint Barthelemy;France;17.9;-62.8333;30/01/2020;0;0;0
;Jamaica;18.1096;-77.2975;30/01/2020;0;0;0
;Reunion;-21.1151;55.5364;30/01/2020;0;0;0
;Turkey;38.9637;35.2433;30/01/2020;0;0;0
Gibraltar;United Kingdom;36.1408;-5.3536;30/01/2020;0;0;0
;Cuba;22;-80;30/01/2020;0;0;0
;Guyana;5;-58.75;30/01/2020;0;0;0
Australian Capital Territory;Australia;-35.4735;149.0124;30/01/2020;0;0;0
United Kingdom;United Kingdom;55.3781;-3.436;30/01/2020;0;0;0
;Kazakhstan;48.0196;66.9237;30/01/2020;0;0;0
French Polynesia;France;-17.6797;149.4068;30/01/2020;0;0;0
;Cayman Islands;19.3133;-81.2546;30/01/2020;0;0;0
;Guadeloupe;16.265;-61.551;30/01/2020;0;0;0
Manitoba;Canada;53.7609;-98.8139;30/01/2020;0;0;0
Saskatchewan;Canada;52.9399;-106.4509;30/01/2020;0;0;0
;Ethiopia;9.145;40.4897;30/01/2020;0;0;0
;Sudan;12.8628;30.2176;30/01/2020;0;0;0
;Guinea;9.9456;-9.6966;30/01/2020;0;0;0
;Aruba;12.5211;-69.9683;30/01/2020;0;0;0
Grand Princess;Canada;37.6489;-122.6655;30/01/2020;0;0;0
;Kenya;-0.0236;37.9062;30/01/2020;0;0;0
;Antigua and Barbuda;17.0608;-61.7964;30/01/2020;0;0;0
Alabama;US;32.3182;-86.9023;30/01/2020;0;0;0
;Uruguay;-32.5228;-55.7658;30/01/2020;0;0;0
;Ghana;7.9465;-1.0232;30/01/2020;0;0;0
Puerto Rico;US;18.2208;-66.5901;30/01/2020;0;0;0
;;;;;;;
;Namibia;-22.9576;18.4904;30/01/2020;0;0;0
;Seychelles;-4.6796;55.492;30/01/2020;0;0;0
;Trinidad and Tobago;10.6918;-61.2225;30/01/2020;0;0;0
;Venezuela;6.4238;-66.5897;30/01/2020;0;0;0
;Curacao;12.1696;-68.99;30/01/2020;0;0;0
;Eswatini;-26.5225;31.4659;30/01/2020;0;0;0
;Gabon;-0.8037;11.6094;30/01/2020;0;0;0
;Guatemala;15.7835;-90.2308;30/01/2020;0;0;0
;Guernsey;49.45;-2.58;30/01/2020;0;0;0
;Mauritania;21.0079;10.9408;30/01/2020;0;0;0
;Rwanda;-1.9403;29.8739;30/01/2020;0;0;0
;Saint Lucia;13.9094;-60.9789;30/01/2020;0;0;0
;Saint Vincent and the Grenadines;12.9843;-61.2872;30/01/2020;0;0;0
;Suriname;3.9193;-56.0278;30/01/2020;0;0;0
;occupied Palestinian territory;31.9522;35.2332;30/01/2020;0;0;0
French Guiana;France;3.9339;-53.1258;30/01/2020;0;0;0
Guam;US;13.4443;144.7937;30/01/2020;0;0;0
;Kosovo;42.6026;20.903;30/01/2020;0;0;0
Newfoundland and Labrador;Canada;53.1355;-57.6604;30/01/2020;0;0;0
Prince Edward Island;Canada;46.5107;-63.4168;30/01/2020;0;0;0
;Central African Republic;6.6111;20.9394;30/01/2020;0;0;0
;Congo (Brazzaville);-4.0383;21.7587;30/01/2020;0;0;0
;Equatorial Guinea;1.5;10;30/01/2020;0;0;0
Mayotte;France;-12.8275;45.1662;30/01/2020;0;0;0
;Uzbekistan;41.3775;64.5853;30/01/2020;0;0;0
;Thailand;15;101;31/01/2020;19;0;5
;Japan;36;138;31/01/2020;15;0;1
;Singapore;1.2833;103.8333;31/01/2020;13;0;0
;Nepal;28.1667;84.25;31/01/2020;1;0;0
;Malaysia;2.5;112.5;31/01/2020;8;0;0
British Columbia;Canada;49.2827;-123.1207;31/01/2020;1;0;0
New South Wales;Australia;-33.8688;151.2093;31/01/2020;4;0;2
Victoria;Australia;-37.8136;144.9631;31/01/2020;3;0;0
Queensland;Australia;-28.0167;153.4;31/01/2020;2;0;0
;Cambodia;11.55;104.9167;31/01/2020;1;0;0
;Sri Lanka;7;81;31/01/2020;1;0;0
;Germany;51;9;31/01/2020;5;0;0
;Finland;64;26;31/01/2020;1;0;0
;United Arab Emirates;24;54;31/01/2020;4;0;0
;Philippines;13;122;31/01/2020;1;0;0
;India;21;78;31/01/2020;1;0;0
;Italy;43;12;31/01/2020;2;0;0
;Sweden;63;16;31/01/2020;1;0;0
;Spain;40;-4;31/01/2020;0;0;0
South Australia;Australia;-34.9285;138.6007;31/01/2020;0;0;0
;Belgium;50.8333;4;31/01/2020;0;0;0
;Egypt;26;30;31/01/2020;0;0;0
From Diamond Princess;Australia;35.4437;139.638;31/01/2020;0;0;0
;Lebanon;33.8547;35.8623;31/01/2020;0;0;0
;Iraq;33;44;31/01/2020;0;0;0
;Oman;21;57;31/01/2020;0;0;0
;;;;;;;
;Bahrain;26.0275;50.55;31/01/2020;0;0;0
;Kuwait;29.5;47.75;31/01/2020;0;0;0
;Algeria;28.0339;1.6596;31/01/2020;0;0;0
;Croatia;45.1;15.2;31/01/2020;0;0;0
;Switzerland;46.8182;8.2275;31/01/2020;0;0;0
;Austria;47.5162;14.5501;31/01/2020;0;0;0
;Israel;31;35;31/01/2020;0;0;0
;Pakistan;30.3753;69.3451;31/01/2020;0;0;0
;Brazil;-14.235;-51.9253;31/01/2020;0;0;0
;Georgia;42.3154;43.3569;31/01/2020;0;0;0
;Greece;39.0742;21.8243;31/01/2020;0;0;0
;North Macedonia;41.6086;21.7453;31/01/2020;0;0;0
;Norway;60.472;8.4689;31/01/2020;0;0;0
;Romania;45.9432;24.9668;31/01/2020;0;0;0
;Estonia;58.5953;25.0136;31/01/2020;0;0;0
;Netherlands;52.1326;5.2913;31/01/2020;0;0;0
;San Marino;43.9424;12.4578;31/01/2020;0;0;0
;Belarus;53.7098;27.9534;31/01/2020;0;0;0
;Iceland;64.9631;-19.0208;31/01/2020;0;0;0
;;;;;;;
;Mexico;23.6345;-102.5528;31/01/2020;0;0;0
;New Zealand;-40.9006;174.886;31/01/2020;0;0;0
;Nigeria;9.082;8.6753;31/01/2020;0;0;0
Western Australia;Australia;-31.9505;115.8605;31/01/2020;0;0;0
;Ireland;53.1424;-7.6921;31/01/2020;0;0;0
;Luxembourg;49.8153;6.1296;31/01/2020;0;0;0
;Monaco;43.7333;7.4167;31/01/2020;0;0;0
;Qatar;25.3548;51.1839;31/01/2020;0;0;0
;Ecuador;-1.8312;-78.1834;31/01/2020;0;0;0
;Azerbaijan;40.1431;47.5769;31/01/2020;0;0;0
;Armenia;40.0691;45.0382;31/01/2020;0;0;0
;Dominican Republic;18.7357;-70.1627;31/01/2020;0;0;0
;Indonesia;-0.7893;113.9213;31/01/2020;0;0;0
;Portugal;39.3999;-8.2245;31/01/2020;0;0;0
;Andorra;42.5063;1.5218;31/01/2020;0;0;0
Tasmania;Australia;-41.4545;145.9707;31/01/2020;0;0;0
;Latvia;56.8796;24.6032;31/01/2020;0;0;0
;Morocco;31.7917;-7.0926;31/01/2020;0;0;0
;Saudi Arabia;24;45;31/01/2020;0;0;0
;Senegal;14.4974;-14.4524;31/01/2020;0;0;0
;Argentina;-38.4161;-63.6167;31/01/2020;0;0;0
;Chile;-35.6751;-71.543;31/01/2020;0;0;0
;Jordan;31.24;36.51;31/01/2020;0;0;0
;Ukraine;48.3794;31.1656;31/01/2020;0;0;0
;Hungary;47.1625;19.5033;31/01/2020;0;0;0
Northern Territory;Australia;-12.4634;130.8456;31/01/2020;0;0;0
;;;;;;;
;Poland;51.9194;19.1451;31/01/2020;0;0;0
;Tunisia;34;9;31/01/2020;0;0;0
;Bosnia and Herzegovina;43.9159;17.6791;31/01/2020;0;0;0
;Slovenia;46.1512;14.9955;31/01/2020;0;0;0
;South Africa;-30.5595;22.9375;31/01/2020;0;0;0
;Bhutan;27.5142;90.4336;31/01/2020;0;0;0
;Cameroon;3.848;11.5021;31/01/2020;0;0;0
;Colombia;4.5709;-74.2973;31/01/2020;0;0;0
;Costa Rica;9.7489;-83.7534;31/01/2020;0;0;0
;Peru;-9.19;-75.0152;31/01/2020;0;0;0
;Serbia;44.0165;21.0059;31/01/2020;0;0;0
;Slovakia;48.669;19.699;31/01/2020;0;0;0
;Togo;8.6195;0.8248;31/01/2020;0;0;0
;Malta;35.9375;14.3754;31/01/2020;0;0;0
;Martinique;14.6415;-61.0242;31/01/2020;0;0;0
;Bulgaria;42.7339;25.4858;31/01/2020;0;0;0
;Maldives;3.2028;73.2207;31/01/2020;0;0;0
;Bangladesh;23.685;90.3563;31/01/2020;0;0;0
;Paraguay;-23.4425;-58.4438;31/01/2020;0;0;0
Ontario;Canada;51.2538;-85.3232;31/01/2020;3;0;0
Alberta;Canada;53.9333;-116.5765;31/01/2020;0;0;0
Quebec;Canada;52.9399;-73.5491;31/01/2020;0;0;0
;Albania;41.1533;20.1683;31/01/2020;0;0;0
;Cyprus;35.1264;33.4299;31/01/2020;0;0;0
;Brunei;4.5353;114.7277;31/01/2020;0;0;0
Washington;US;47.4009;-121.4905;31/01/2020;0;0;0
New York;US;42.1657;-74.9481;31/01/2020;0;0;0
California;US;36.1162;-119.6816;31/01/2020;0;0;0
Massachusetts;US;42.2302;-71.5301;31/01/2020;0;0;0
Diamond Princess;US;35.4437;139.638;31/01/2020;0;0;0
Grand Princess;US;37.6489;-122.6655;31/01/2020;0;0;0
Georgia;US;33.0406;-83.6431;31/01/2020;0;0;0
Colorado;US;39.0598;-105.3111;31/01/2020;0;0;0
Florida;US;27.7663;-81.6868;31/01/2020;0;0;0
New Jersey;US;40.2989;-74.521;31/01/2020;0;0;0
Oregon;US;44.572;-122.0709;31/01/2020;0;0;0
Texas;US;31.0545;-97.5635;31/01/2020;0;0;0
Illinois;US;40.3495;-88.9861;31/01/2020;0;0;0
Pennsylvania;US;40.5908;-77.2098;31/01/2020;0;0;0
Iowa;US;42.0115;-93.2105;31/01/2020;0;0;0
Maryland;US;39.0639;-76.8021;31/01/2020;0;0;0
North Carolina;US;35.6301;-79.8064;31/01/2020;0;0;0
South Carolina;US;33.8569;-80.945;31/01/2020;0;0;0
Tennessee;US;35.7478;-86.6923;31/01/2020;0;0;0
Virginia;US;37.7693;-78.17;31/01/2020;0;0;0
Arizona;US;33.7298;-111.4312;31/01/2020;0;0;0
Indiana;US;39.8494;-86.2583;31/01/2020;0;0;0
Kentucky;US;37.6681;-84.6701;31/01/2020;0;0;0
District of Columbia;US;38.8974;-77.0268;31/01/2020;0;0;0
Nevada;US;38.3135;-117.0554;31/01/2020;0;0;0
New Hampshire;US;43.4525;-71.5639;31/01/2020;0;0;0
Minnesota;US;45.6945;-93.9002;31/01/2020;0;0;0
Nebraska;US;41.1254;-98.2681;31/01/2020;0;0;0
Ohio;US;40.3888;-82.7649;31/01/2020;0;0;0
Rhode Island;US;41.6809;-71.5118;31/01/2020;0;0;0
Wisconsin;US;44.2685;-89.6165;31/01/2020;0;0;0
Connecticut;US;41.5978;-72.7554;31/01/2020;0;0;0
Hawaii;US;21.0943;-157.4983;31/01/2020;0;0;0
Oklahoma;US;35.5653;-96.9289;31/01/2020;0;0;0
Utah;US;40.15;-111.8624;31/01/2020;0;0;0
;Burkina Faso;12.2383;-1.5616;31/01/2020;0;0;0
;;;;;;;
;Mongolia;46.8625;103.8467;31/01/2020;0;0;0
;Panama;8.538;-80.7821;31/01/2020;0;0;0
Kansas;US;38.5266;-96.7265;31/01/2020;0;0;0
Louisiana;US;31.1695;-91.8678;31/01/2020;0;0;0
Missouri;US;38.4561;-92.2884;31/01/2020;0;0;0
Vermont;US;44.0459;-72.7107;31/01/2020;0;0;0
Alaska;US;61.3707;-152.4044;31/01/2020;0;0;0
Arkansas;US;34.9697;-92.3731;31/01/2020;0;0;0
Delaware;US;39.3185;-75.5071;31/01/2020;0;0;0
Idaho;US;44.2405;-114.4788;31/01/2020;0;0;0
Maine;US;44.6939;-69.3819;31/01/2020;0;0;0
Michigan;US;43.3266;-84.5361;31/01/2020;0;0;0
Mississippi;US;32.7416;-89.6787;31/01/2020;0;0;0
Montana;US;46.9219;-110.4544;31/01/2020;0;0;0
New Mexico;US;34.8405;-106.2485;31/01/2020;0;0;0
North Dakota;US;47.5289;-99.784;31/01/2020;0;0;0
South Dakota;US;44.2998;-99.4388;31/01/2020;0;0;0
West Virginia;US;38.4912;-80.9545;31/01/2020;0;0;0
Wyoming;US;42.756;-107.3025;31/01/2020;0;0;0
Hubei;China;30.9756;112.2707;31/01/2020;5806;204;141
;Iran;32;53;31/01/2020;0;0;0
;;;;;;;
France;France;46.2276;2.2137;31/01/2020;5;0;0
Guangdong;China;23.3417;113.4244;31/01/2020;436;0;11
Henan;China;33.882;113.614;31/01/2020;352;2;3
Zhejiang;China;29.1832;120.0934;31/01/2020;538;0;14
Hunan;China;27.6104;111.7088;31/01/2020;332;0;2
Anhui;China;31.8257;117.2264;31/01/2020;237;0;3
Jiangxi;China;27.614;115.7221;31/01/2020;240;0;7
Shandong;China;36.3427;118.1498;31/01/2020;184;0;2
Diamond Princess;Cruise Ship;35.4437;139.638;31/01/2020;0;0;0
Jiangsu;China;32.9711;119.455;31/01/2020;168;0;5
Chongqing;China;30.0572;107.874;31/01/2020;211;0;1
Sichuan;China;30.6171;102.7103;31/01/2020;177;1;1
Heilongjiang;China;47.862;127.7615;31/01/2020;59;2;0
Denmark;Denmark;56.2639;9.5018;31/01/2020;0;0;0
Beijing;China;40.1824;116.4142;31/01/2020;139;1;5
Shanghai;China;31.202;121.4491;31/01/2020;135;1;9
Hebei;China;39.549;116.1306;31/01/2020;82;1;0
Fujian;China;26.0789;117.9874;31/01/2020;120;0;0
Guangxi;China;23.8298;108.7881;31/01/2020;87;0;2
Shaanxi;China;35.1917;108.8701;31/01/2020;87;0;0
Yunnan;China;24.974;101.487;31/01/2020;83;0;1
Hainan;China;19.1959;109.7453;31/01/2020;52;1;1
Guizhou;China;26.8154;106.8748;31/01/2020;29;0;2
Tianjin;China;39.3054;117.323;31/01/2020;32;0;0
Shanxi;China;37.5777;112.2922;31/01/2020;39;0;1
Gansu;China;37.8099;101.0583;31/01/2020;29;0;0
Hong Kong;China;22.3;114.2;31/01/2020;12;0;0
Liaoning;China;41.2956;122.6085;31/01/2020;48;0;1
Jilin;China;43.6661;126.1923;31/01/2020;14;0;1
;Czechia;49.8175;15.473;31/01/2020;0;0;0
Xinjiang;China;41.1129;85.2401;31/01/2020;17;0;0
Inner Mongolia;China;44.0935;113.9448;31/01/2020;20;0;1
Ningxia;China;37.2692;106.1655;31/01/2020;21;0;0
;Taiwan*;23.7;121;31/01/2020;10;0;0
;Vietnam;16;108;31/01/2020;2;0;0
;Russia;60;90;31/01/2020;2;0;0
Qinghai;China;35.7452;95.9956;31/01/2020;8;0;0
Macau;China;22.1667;113.55;31/01/2020;7;0;0
;Moldova;47.4116;28.3699;31/01/2020;0;0;0
;Bolivia;-16.2902;-63.5887;31/01/2020;0;0;0
Faroe Islands;Denmark;61.8926;-6.9118;31/01/2020;0;0;0
St Martin;France;18.0708;-63.0501;31/01/2020;0;0;0
;;;;;;;
Channel Islands;United Kingdom;49.3723;-2.3644;31/01/2020;0;0;0
New Brunswick;Canada;46.5653;-66.4619;31/01/2020;0;0;0
Tibet;China;31.6927;88.0924;31/01/2020;1;0;0
;Congo (Kinshasa);-4.0383;21.7587;31/01/2020;0;0;0
;Cote d'Ivoire;7.54;-5.5471;31/01/2020;0;0;0
Saint Barthelemy;France;17.9;-62.8333;31/01/2020;0;0;0
;Jamaica;18.1096;-77.2975;31/01/2020;0;0;0
;Reunion;-21.1151;55.5364;31/01/2020;0;0;0
;Turkey;38.9637;35.2433;31/01/2020;0;0;0
Gibraltar;United Kingdom;36.1408;-5.3536;31/01/2020;0;0;0
;Cuba;22;-80;31/01/2020;0;0;0
;Guyana;5;-58.75;31/01/2020;0;0;0
Australian Capital Territory;Australia;-35.4735;149.0124;31/01/2020;0;0;0
United Kingdom;United Kingdom;55.3781;-3.436;31/01/2020;2;0;0
;Kazakhstan;48.0196;66.9237;31/01/2020;0;0;0
French Polynesia;France;-17.6797;149.4068;31/01/2020;0;0;0
;Cayman Islands;19.3133;-81.2546;31/01/2020;0;0;0
;Guadeloupe;16.265;-61.551;31/01/2020;0;0;0
Manitoba;Canada;53.7609;-98.8139;31/01/2020;0;0;0
Saskatchewan;Canada;52.9399;-106.4509;31/01/2020;0;0;0
;Ethiopia;9.145;40.4897;31/01/2020;0;0;0
;Sudan;12.8628;30.2176;31/01/2020;0;0;0
;Guinea;9.9456;-9.6966;31/01/2020;0;0;0
;Aruba;12.5211;-69.9683;31/01/2020;0;0;0
Grand Princess;Canada;37.6489;-122.6655;31/01/2020;0;0;0
;Kenya;-0.0236;37.9062;31/01/2020;0;0;0
;Antigua and Barbuda;17.0608;-61.7964;31/01/2020;0;0;0
Alabama;US;32.3182;-86.9023;31/01/2020;0;0;0
;Uruguay;-32.5228;-55.7658;31/01/2020;0;0;0
;Ghana;7.9465;-1.0232;31/01/2020;0;0;0
Puerto Rico;US;18.2208;-66.5901;31/01/2020;0;0;0
;;;;;;;
;Namibia;-22.9576;18.4904;31/01/2020;0;0;0
;Seychelles;-4.6796;55.492;31/01/2020;0;0;0
;Trinidad and Tobago;10.6918;-61.2225;31/01/2020;0;0;0
;Venezuela;6.4238;-66.5897;31/01/2020;0;0;0
;Curacao;12.1696;-68.99;31/01/2020;0;0;0
;Eswatini;-26.5225;31.4659;31/01/2020;0;0;0
;Gabon;-0.8037;11.6094;31/01/2020;0;0;0
;Guatemala;15.7835;-90.2308;31/01/2020;0;0;0
;Guernsey;49.45;-2.58;31/01/2020;0;0;0
;Mauritania;21.0079;10.9408;31/01/2020;0;0;0
;Rwanda;-1.9403;29.8739;31/01/2020;0;0;0
;Saint Lucia;13.9094;-60.9789;31/01/2020;0;0;0
;Saint Vincent and the Grenadines;12.9843;-61.2872;31/01/2020;0;0;0
;Suriname;3.9193;-56.0278;31/01/2020;0;0;0
;occupied Palestinian territory;31.9522;35.2332;31/01/2020;0;0;0
French Guiana;France;3.9339;-53.1258;31/01/2020;0;0;0
Guam;US;13.4443;144.7937;31/01/2020;0;0;0
;Kosovo;42.6026;20.903;31/01/2020;0;0;0
Newfoundland and Labrador;Canada;53.1355;-57.6604;31/01/2020;0;0;0
Prince Edward Island;Canada;46.5107;-63.4168;31/01/2020;0;0;0
;Central African Republic;6.6111;20.9394;31/01/2020;0;0;0
;Congo (Brazzaville);-4.0383;21.7587;31/01/2020;0;0;0
;Equatorial Guinea;1.5;10;31/01/2020;0;0;0
Mayotte;France;-12.8275;45.1662;31/01/2020;0;0;0
;Uzbekistan;41.3775;64.5853;31/01/2020;0;0;0
;Thailand;15;101;01/02/2020;19;0;5
;Japan;36;138;01/02/2020;20;0;1
;Singapore;1.2833;103.8333;01/02/2020;16;0;0
;Nepal;28.1667;84.25;01/02/2020;1;0;0
;Malaysia;2.5;112.5;01/02/2020;8;0;0
British Columbia;Canada;49.2827;-123.1207;01/02/2020;1;0;0
New South Wales;Australia;-33.8688;151.2093;01/02/2020;4;0;2
Victoria;Australia;-37.8136;144.9631;01/02/2020;4;0;0
Queensland;Australia;-28.0167;153.4;01/02/2020;3;0;0
;Cambodia;11.55;104.9167;01/02/2020;1;0;0
;Sri Lanka;7;81;01/02/2020;1;0;0
;Germany;51;9;01/02/2020;8;0;0
;Finland;64;26;01/02/2020;1;0;0
;United Arab Emirates;24;54;01/02/2020;4;0;0
;Philippines;13;122;01/02/2020;1;0;0
;India;21;78;01/02/2020;1;0;0
;Italy;43;12;01/02/2020;2;0;0
;Sweden;63;16;01/02/2020;1;0;0
;Spain;40;-4;01/02/2020;1;0;0
South Australia;Australia;-34.9285;138.6007;01/02/2020;1;0;0
;Belgium;50.8333;4;01/02/2020;0;0;0
;Egypt;26;30;01/02/2020;0;0;0
